,action,action_nns_function,deadline_timestamp_seconds,decided_timestamp_seconds,executed_timestamp_seconds,failed_timestamp_seconds,id,known_neurons_ballots,latest_tally,payload,proposal_id,proposal_timestamp_seconds,proposer,reject_cost_e8s,reward_status,settled_at,status,summary,title,topic,updated_at,url
891,ExecuteNnsFunction,IcpXdrConversionRate,1663938728.0,1663895556,1663895556,0.0,68048,"[{'id': '27', 'name': 'DFINITY Foundation', 'vote': 0}, {'id': '28', 'name': 'Internet Computer Association', 'vote': 0}, {'id': '4966884161088437903', 'name': 'ICP Maximalist Network', 'vote': 0}, {'id': '5967494994762486275', 'name': 'Arthur’s Neuron (used to be cycle_dao)', 'vote': 0}, {'id': '14231996777861930328', 'name': 'ICDevs.org', 'vote': 0}, {'id': '428687636340283207', 'name': 'CryptoIsGood', 'vote': 0}, {'id': '10843833286193887500', 'name': 'Anvil', 'vote': 0}, {'id': '55674167450360693', 'name': 'ICPL.app', 'vote': 0}, {'id': '7766735497505253681', 'name': ""The Fools' Court"", 'vote': 0}, {'id': '12860062727199510685', 'name': 'ysyms', 'vote': 0}, {'id': '8959053254051540391', 'name': 'The Accumulators’ Neuron', 'vote': 0}, {'id': '6362091663310642824', 'name': 'RawTech Venture', 'vote': 0}, {'id': '8777656085298269769', 'name': 'Paul Young', 'vote': 0}, {'id': '5728549712200490799', 'name': 'ICPMANUAL', 'vote': 0}, {'id': '13538714184009896865', 'name': '8yeargangDAO', 'vote': 0}]","{'no': 0, 'timestamp_seconds': 1663895556, 'total': 41824712381300261, 'yes': 41569297763022676}","{'data_source': {'icp': ['Coinbase'], 'sdr': 'refinitiv.com'}, 'timestamp_seconds': 1663895340, 'xdr_permyriad_per_icp': 47247}",82265,1663895528,24.0,1000000000,SETTLED,2022-09-23 16:00:00.000000,EXECUTED,,The ICP/XDR conversion rate is set to 4.7247.,TOPIC_EXCHANGE_RATE,2022-09-23 16:03:24.343771,
892,ExecuteNnsFunction,IcpXdrConversionRate,1663939250.0,1663896084,1663896084,0.0,68049,"[{'id': '27', 'name': 'DFINITY Foundation', 'vote': 0}, {'id': '28', 'name': 'Internet Computer Association', 'vote': 0}, {'id': '4966884161088437903', 'name': 'ICP Maximalist Network', 'vote': 0}, {'id': '5967494994762486275', 'name': 'Arthur’s Neuron (used to be cycle_dao)', 'vote': 0}, {'id': '14231996777861930328', 'name': 'ICDevs.org', 'vote': 0}, {'id': '428687636340283207', 'name': 'CryptoIsGood', 'vote': 0}, {'id': '10843833286193887500', 'name': 'Anvil', 'vote': 0}, {'id': '55674167450360693', 'name': 'ICPL.app', 'vote': 0}, {'id': '7766735497505253681', 'name': ""The Fools' Court"", 'vote': 0}, {'id': '12860062727199510685', 'name': 'ysyms', 'vote': 0}, {'id': '8959053254051540391', 'name': 'The Accumulators’ Neuron', 'vote': 0}, {'id': '6362091663310642824', 'name': 'RawTech Venture', 'vote': 0}, {'id': '8777656085298269769', 'name': 'Paul Young', 'vote': 0}, {'id': '5728549712200490799', 'name': 'ICPMANUAL', 'vote': 0}, {'id': '13538714184009896865', 'name': '8yeargangDAO', 'vote': 0}]","{'no': 0, 'timestamp_seconds': 1663896084, 'total': 41824733025220654, 'yes': 41569317501064402}","{'data_source': {'icp': ['Gate.io'], 'sdr': 'refinitiv.com'}, 'timestamp_seconds': 1663896000, 'xdr_permyriad_per_icp': 47693}",82266,1663896050,22.0,1000000000,SETTLED,2022-09-23 16:00:00.000000,EXECUTED,,The ICP/XDR conversion rate is set to 4.7693.,TOPIC_EXCHANGE_RATE,2022-09-23 16:03:24.325256,
893,ExecuteNnsFunction,IcpXdrConversionRate,1663939848.0,1663896704,1663896704,0.0,68050,"[{'id': '27', 'name': 'DFINITY Foundation', 'vote': 0}, {'id': '28', 'name': 'Internet Computer Association', 'vote': 0}, {'id': '4966884161088437903', 'name': 'ICP Maximalist Network', 'vote': 0}, {'id': '5967494994762486275', 'name': 'Arthur’s Neuron (used to be cycle_dao)', 'vote': 0}, {'id': '14231996777861930328', 'name': 'ICDevs.org', 'vote': 0}, {'id': '428687636340283207', 'name': 'CryptoIsGood', 'vote': 0}, {'id': '10843833286193887500', 'name': 'Anvil', 'vote': 0}, {'id': '55674167450360693', 'name': 'ICPL.app', 'vote': 0}, {'id': '7766735497505253681', 'name': ""The Fools' Court"", 'vote': 0}, {'id': '12860062727199510685', 'name': 'ysyms', 'vote': 0}, {'id': '8959053254051540391', 'name': 'The Accumulators’ Neuron', 'vote': 0}, {'id': '6362091663310642824', 'name': 'RawTech Venture', 'vote': 0}, {'id': '8777656085298269769', 'name': 'Paul Young', 'vote': 0}, {'id': '5728549712200490799', 'name': 'ICPMANUAL', 'vote': 0}, {'id': '13538714184009896865', 'name': '8yeargangDAO', 'vote': 0}]","{'no': 0, 'timestamp_seconds': 1663896704, 'total': 41824756401662609, 'yes': 41569341047740754}","{'data_source': {'icp': ['Binance'], 'sdr': 'refinitiv.com'}, 'timestamp_seconds': 1663896600, 'xdr_permyriad_per_icp': 47589}",82267,1663896648,23.0,1000000000,SETTLED,2022-09-23 16:00:00.000000,EXECUTED,,The ICP/XDR conversion rate is set to 4.7589.,TOPIC_EXCHANGE_RATE,2022-09-23 16:03:24.306363,
894,ExecuteNnsFunction,IcpXdrConversionRate,1663940428.0,1663897252,1663897252,0.0,68051,"[{'id': '27', 'name': 'DFINITY Foundation', 'vote': 0}, {'id': '28', 'name': 'Internet Computer Association', 'vote': 0}, {'id': '4966884161088437903', 'name': 'ICP Maximalist Network', 'vote': 0}, {'id': '5967494994762486275', 'name': 'Arthur’s Neuron (used to be cycle_dao)', 'vote': 0}, {'id': '14231996777861930328', 'name': 'ICDevs.org', 'vote': 0}, {'id': '428687636340283207', 'name': 'CryptoIsGood', 'vote': 0}, {'id': '10843833286193887500', 'name': 'Anvil', 'vote': 0}, {'id': '55674167450360693', 'name': 'ICPL.app', 'vote': 0}, {'id': '7766735497505253681', 'name': ""The Fools' Court"", 'vote': 0}, {'id': '12860062727199510685', 'name': 'ysyms', 'vote': 0}, {'id': '8959053254051540391', 'name': 'The Accumulators’ Neuron', 'vote': 0}, {'id': '6362091663310642824', 'name': 'RawTech Venture', 'vote': 0}, {'id': '8777656085298269769', 'name': 'Paul Young', 'vote': 0}, {'id': '5728549712200490799', 'name': 'ICPMANUAL', 'vote': 0}, {'id': '13538714184009896865', 'name': '8yeargangDAO', 'vote': 0}]","{'no': 0, 'timestamp_seconds': 1663897252, 'total': 41824779105034474, 'yes': 41565397056591064}","{'data_source': {'icp': ['Coinbase'], 'sdr': 'refinitiv.com'}, 'timestamp_seconds': 1663897200, 'xdr_permyriad_per_icp': 47814}",82268,1663897228,26.0,1000000000,SETTLED,2022-09-23 16:00:00.000000,EXECUTED,,The ICP/XDR conversion rate is set to 4.7814.,TOPIC_EXCHANGE_RATE,2022-09-23 16:03:19.488566,
895,ExecuteNnsFunction,IcpXdrConversionRate,1663941048.0,1663897883,1663897883,0.0,68052,"[{'id': '27', 'name': 'DFINITY Foundation', 'vote': 0}, {'id': '28', 'name': 'Internet Computer Association', 'vote': 0}, {'id': '4966884161088437903', 'name': 'ICP Maximalist Network', 'vote': 0}, {'id': '5967494994762486275', 'name': 'Arthur’s Neuron (used to be cycle_dao)', 'vote': 0}, {'id': '14231996777861930328', 'name': 'ICDevs.org', 'vote': 0}, {'id': '428687636340283207', 'name': 'CryptoIsGood', 'vote': 0}, {'id': '10843833286193887500', 'name': 'Anvil', 'vote': 0}, {'id': '55674167450360693', 'name': 'ICPL.app', 'vote': 0}, {'id': '7766735497505253681', 'name': ""The Fools' Court"", 'vote': 0}, {'id': '12860062727199510685', 'name': 'ysyms', 'vote': 0}, {'id': '8959053254051540391', 'name': 'The Accumulators’ Neuron', 'vote': 0}, {'id': '6362091663310642824', 'name': 'RawTech Venture', 'vote': 0}, {'id': '8777656085298269769', 'name': 'Paul Young', 'vote': 0}, {'id': '5728549712200490799', 'name': 'ICPMANUAL', 'vote': 0}, {'id': '13538714184009896865', 'name': '8yeargangDAO', 'vote': 0}]","{'no': 0, 'timestamp_seconds': 1663897883, 'total': 41824804506484634, 'yes': 41569389455276579}","{'data_source': {'icp': ['Coinbase', 'Gate.io'], 'sdr': 'refinitiv.com'}, 'timestamp_seconds': 1663897800, 'xdr_permyriad_per_icp': 47917}",82269,1663897848,25.0,1000000000,SETTLED,2022-09-23 16:00:00.000000,EXECUTED,,The ICP/XDR conversion rate is set to 4.7917.,TOPIC_EXCHANGE_RATE,2022-09-23 16:03:19.465418,
896,ExecuteNnsFunction,IcpXdrConversionRate,1663941729.0,1663898556,1663898556,0.0,68053,"[{'id': '27', 'name': 'DFINITY Foundation', 'vote': 0}, {'id': '28', 'name': 'Internet Computer Association', 'vote': 0}, {'id': '4966884161088437903', 'name': 'ICP Maximalist Network', 'vote': 0}, {'id': '5967494994762486275', 'name': 'Arthur’s Neuron (used to be cycle_dao)', 'vote': 0}, {'id': '14231996777861930328', 'name': 'ICDevs.org', 'vote': 0}, {'id': '428687636340283207', 'name': 'CryptoIsGood', 'vote': 0}, {'id': '10843833286193887500', 'name': 'Anvil', 'vote': 0}, {'id': '55674167450360693', 'name': 'ICPL.app', 'vote': 0}, {'id': '7766735497505253681', 'name': ""The Fools' Court"", 'vote': 0}, {'id': '12860062727199510685', 'name': 'ysyms', 'vote': 0}, {'id': '8959053254051540391', 'name': 'The Accumulators’ Neuron', 'vote': 0}, {'id': '6362091663310642824', 'name': 'RawTech Venture', 'vote': 0}, {'id': '8777656085298269769', 'name': 'Paul Young', 'vote': 0}, {'id': '5728549712200490799', 'name': 'ICPMANUAL', 'vote': 0}, {'id': '13538714184009896865', 'name': '8yeargangDAO', 'vote': 0}]","{'no': 0, 'timestamp_seconds': 1663898556, 'total': 41824847268917837, 'yes': 41569433504951626}","{'data_source': {'icp': ['Gate.io'], 'sdr': 'refinitiv.com'}, 'timestamp_seconds': 1663898400, 'xdr_permyriad_per_icp': 48029}",82270,1663898529,24.0,1000000000,SETTLED,2022-09-23 16:00:00.000000,EXECUTED,,The ICP/XDR conversion rate is set to 4.8029.,TOPIC_EXCHANGE_RATE,2022-09-23 16:03:19.447784,
897,ExecuteNnsFunction,IcpXdrConversionRate,1663942253.0,1663899086,1663899086,0.0,68054,"[{'id': '27', 'name': 'DFINITY Foundation', 'vote': 0}, {'id': '28', 'name': 'Internet Computer Association', 'vote': 0}, {'id': '4966884161088437903', 'name': 'ICP Maximalist Network', 'vote': 0}, {'id': '5967494994762486275', 'name': 'Arthur’s Neuron (used to be cycle_dao)', 'vote': 0}, {'id': '14231996777861930328', 'name': 'ICDevs.org', 'vote': 0}, {'id': '428687636340283207', 'name': 'CryptoIsGood', 'vote': 0}, {'id': '10843833286193887500', 'name': 'Anvil', 'vote': 0}, {'id': '55674167450360693', 'name': 'ICPL.app', 'vote': 0}, {'id': '7766735497505253681', 'name': ""The Fools' Court"", 'vote': 0}, {'id': '12860062727199510685', 'name': 'ysyms', 'vote': 0}, {'id': '8959053254051540391', 'name': 'The Accumulators’ Neuron', 'vote': 0}, {'id': '6362091663310642824', 'name': 'RawTech Venture', 'vote': 0}, {'id': '8777656085298269769', 'name': 'Paul Young', 'vote': 0}, {'id': '5728549712200490799', 'name': 'ICPMANUAL', 'vote': 0}, {'id': '13538714184009896865', 'name': '8yeargangDAO', 'vote': 0}]","{'no': 0, 'timestamp_seconds': 1663899086, 'total': 41824867807723697, 'yes': 41569453138440167}","{'data_source': {'icp': ['Coinbase'], 'sdr': 'refinitiv.com'}, 'timestamp_seconds': 1663898940, 'xdr_permyriad_per_icp': 47961}",82271,1663899053,22.0,1000000000,SETTLED,2022-09-23 16:00:00.000000,EXECUTED,,The ICP/XDR conversion rate is set to 4.7961.,TOPIC_EXCHANGE_RATE,2022-09-23 16:03:19.430308,
898,ExecuteNnsFunction,IcpXdrConversionRate,1663942849.0,1663899709,1663899709,0.0,68055,"[{'id': '27', 'name': 'DFINITY Foundation', 'vote': 0}, {'id': '28', 'name': 'Internet Computer Association', 'vote': 0}, {'id': '4966884161088437903', 'name': 'ICP Maximalist Network', 'vote': 0}, {'id': '5967494994762486275', 'name': 'Arthur’s Neuron (used to be cycle_dao)', 'vote': 0}, {'id': '14231996777861930328', 'name': 'ICDevs.org', 'vote': 0}, {'id': '428687636340283207', 'name': 'CryptoIsGood', 'vote': 0}, {'id': '10843833286193887500', 'name': 'Anvil', 'vote': 0}, {'id': '55674167450360693', 'name': 'ICPL.app', 'vote': 0}, {'id': '7766735497505253681', 'name': ""The Fools' Court"", 'vote': 0}, {'id': '12860062727199510685', 'name': 'ysyms', 'vote': 0}, {'id': '8959053254051540391', 'name': 'The Accumulators’ Neuron', 'vote': 0}, {'id': '6362091663310642824', 'name': 'RawTech Venture', 'vote': 0}, {'id': '8777656085298269769', 'name': 'Paul Young', 'vote': 0}, {'id': '5728549712200490799', 'name': 'ICPMANUAL', 'vote': 0}, {'id': '13538714184009896865', 'name': '8yeargangDAO', 'vote': 0}]","{'no': 0, 'timestamp_seconds': 1663899709, 'total': 41824887978133686, 'yes': 41569473439621536}","{'data_source': {'icp': ['KuCoin', 'Binance'], 'sdr': 'refinitiv.com'}, 'timestamp_seconds': 1663899600, 'xdr_permyriad_per_icp': 47744}",82272,1663899649,23.0,1000000000,SETTLED,2022-09-23 16:00:00.000000,EXECUTED,,The ICP/XDR conversion rate is set to 4.7744.,TOPIC_EXCHANGE_RATE,2022-09-23 16:03:19.412391,
899,ExecuteNnsFunction,IcpXdrConversionRate,1663943429.0,1663900250,1663900250,0.0,68056,"[{'id': '27', 'name': 'DFINITY Foundation', 'vote': 0}, {'id': '28', 'name': 'Internet Computer Association', 'vote': 0}, {'id': '4966884161088437903', 'name': 'ICP Maximalist Network', 'vote': 0}, {'id': '5967494994762486275', 'name': 'Arthur’s Neuron (used to be cycle_dao)', 'vote': 0}, {'id': '14231996777861930328', 'name': 'ICDevs.org', 'vote': 0}, {'id': '428687636340283207', 'name': 'CryptoIsGood', 'vote': 0}, {'id': '10843833286193887500', 'name': 'Anvil', 'vote': 0}, {'id': '55674167450360693', 'name': 'ICPL.app', 'vote': 0}, {'id': '7766735497505253681', 'name': ""The Fools' Court"", 'vote': 0}, {'id': '12860062727199510685', 'name': 'ysyms', 'vote': 0}, {'id': '8959053254051540391', 'name': 'The Accumulators’ Neuron', 'vote': 0}, {'id': '6362091663310642824', 'name': 'RawTech Venture', 'vote': 0}, {'id': '8777656085298269769', 'name': 'Paul Young', 'vote': 0}, {'id': '5728549712200490799', 'name': 'ICPMANUAL', 'vote': 0}, {'id': '13538714184009896865', 'name': '8yeargangDAO', 'vote': 0}]","{'no': 0, 'timestamp_seconds': 1663900250, 'total': 41824911188361578, 'yes': 41565530037013749}","{'data_source': {'icp': ['Binance', 'Gate.io'], 'sdr': 'refinitiv.com'}, 'timestamp_seconds': 1663900200, 'xdr_permyriad_per_icp': 47759}",82273,1663900229,26.0,1000000000,SETTLED,2022-09-23 16:00:00.000000,EXECUTED,,The ICP/XDR conversion rate is set to 4.7759.,TOPIC_EXCHANGE_RATE,2022-09-23 16:03:19.394456,
900,ExecuteNnsFunction,IcpXdrConversionRate,1663944048.0,1663900887,1663900887,0.0,68057,"[{'id': '27', 'name': 'DFINITY Foundation', 'vote': 0}, {'id': '28', 'name': 'Internet Computer Association', 'vote': 0}, {'id': '4966884161088437903', 'name': 'ICP Maximalist Network', 'vote': 0}, {'id': '5967494994762486275', 'name': 'Arthur’s Neuron (used to be cycle_dao)', 'vote': 0}, {'id': '14231996777861930328', 'name': 'ICDevs.org', 'vote': 0}, {'id': '428687636340283207', 'name': 'CryptoIsGood', 'vote': 0}, {'id': '10843833286193887500', 'name': 'Anvil', 'vote': 0}, {'id': '55674167450360693', 'name': 'ICPL.app', 'vote': 0}, {'id': '7766735497505253681', 'name': ""The Fools' Court"", 'vote': 0}, {'id': '12860062727199510685', 'name': 'ysyms', 'vote': 0}, {'id': '8959053254051540391', 'name': 'The Accumulators’ Neuron', 'vote': 0}, {'id': '6362091663310642824', 'name': 'RawTech Venture', 'vote': 0}, {'id': '8777656085298269769', 'name': 'Paul Young', 'vote': 0}, {'id': '5728549712200490799', 'name': 'ICPMANUAL', 'vote': 0}, {'id': '13538714184009896865', 'name': '8yeargangDAO', 'vote': 0}]","{'no': 0, 'timestamp_seconds': 1663900887, 'total': 41824935574792603, 'yes': 41569521377603301}","{'data_source': {'icp': ['Gate.io'], 'sdr': 'xe.com'}, 'timestamp_seconds': 1663900800, 'xdr_permyriad_per_icp': 47753}",82274,1663900848,25.0,1000000000,SETTLED,2022-09-23 16:00:00.000000,EXECUTED,,The ICP/XDR conversion rate is set to 4.7753.,TOPIC_EXCHANGE_RATE,2022-09-23 16:03:19.376097,
901,ExecuteNnsFunction,IcpXdrConversionRate,1663944726.0,1663901552,1663901552,0.0,68058,"[{'id': '27', 'name': 'DFINITY Foundation', 'vote': 0}, {'id': '28', 'name': 'Internet Computer Association', 'vote': 0}, {'id': '4966884161088437903', 'name': 'ICP Maximalist Network', 'vote': 0}, {'id': '5967494994762486275', 'name': 'Arthur’s Neuron (used to be cycle_dao)', 'vote': 0}, {'id': '14231996777861930328', 'name': 'ICDevs.org', 'vote': 0}, {'id': '428687636340283207', 'name': 'CryptoIsGood', 'vote': 0}, {'id': '10843833286193887500', 'name': 'Anvil', 'vote': 0}, {'id': '55674167450360693', 'name': 'ICPL.app', 'vote': 0}, {'id': '7766735497505253681', 'name': ""The Fools' Court"", 'vote': 0}, {'id': '12860062727199510685', 'name': 'ysyms', 'vote': 0}, {'id': '8959053254051540391', 'name': 'The Accumulators’ Neuron', 'vote': 0}, {'id': '6362091663310642824', 'name': 'RawTech Venture', 'vote': 0}, {'id': '8777656085298269769', 'name': 'Paul Young', 'vote': 0}, {'id': '5728549712200490799', 'name': 'ICPMANUAL', 'vote': 0}, {'id': '13538714184009896865', 'name': '8yeargangDAO', 'vote': 0}]","{'no': 0, 'timestamp_seconds': 1663901552, 'total': 41824962094442245, 'yes': 41569549183648812}","{'data_source': {'icp': ['Gate.io', 'Huobi'], 'sdr': 'refinitiv.com'}, 'timestamp_seconds': 1663901460, 'xdr_permyriad_per_icp': 47876}",82275,1663901526,24.0,1000000000,SETTLED,2022-09-23 16:00:00.000000,EXECUTED,,The ICP/XDR conversion rate is set to 4.7876.,TOPIC_EXCHANGE_RATE,2022-09-23 16:03:19.358059,
902,ExecuteNnsFunction,IcpXdrConversionRate,1663945249.0,1663902086,1663902086,0.0,68059,"[{'id': '27', 'name': 'DFINITY Foundation', 'vote': 0}, {'id': '28', 'name': 'Internet Computer Association', 'vote': 0}, {'id': '4966884161088437903', 'name': 'ICP Maximalist Network', 'vote': 0}, {'id': '5967494994762486275', 'name': 'Arthur’s Neuron (used to be cycle_dao)', 'vote': 0}, {'id': '14231996777861930328', 'name': 'ICDevs.org', 'vote': 0}, {'id': '428687636340283207', 'name': 'CryptoIsGood', 'vote': 0}, {'id': '10843833286193887500', 'name': 'Anvil', 'vote': 0}, {'id': '55674167450360693', 'name': 'ICPL.app', 'vote': 0}, {'id': '7766735497505253681', 'name': ""The Fools' Court"", 'vote': 0}, {'id': '12860062727199510685', 'name': 'ysyms', 'vote': 0}, {'id': '8959053254051540391', 'name': 'The Accumulators’ Neuron', 'vote': 0}, {'id': '6362091663310642824', 'name': 'RawTech Venture', 'vote': 0}, {'id': '8777656085298269769', 'name': 'Paul Young', 'vote': 0}, {'id': '5728549712200490799', 'name': 'ICPMANUAL', 'vote': 0}, {'id': '13538714184009896865', 'name': '8yeargangDAO', 'vote': 0}]","{'no': 0, 'timestamp_seconds': 1663902086, 'total': 41824985267864607, 'yes': 41569571451461165}","{'data_source': {'icp': ['Huobi', 'Binance'], 'sdr': 'xe.com'}, 'timestamp_seconds': 1663902000, 'xdr_permyriad_per_icp': 47879}",82276,1663902049,22.0,1000000000,SETTLED,2022-09-23 16:00:00.000000,EXECUTED,,The ICP/XDR conversion rate is set to 4.7879.,TOPIC_EXCHANGE_RATE,2022-09-23 16:03:19.340457,
903,ExecuteNnsFunction,IcpXdrConversionRate,1663945850.0,1663902707,1663902707,0.0,68060,"[{'id': '27', 'name': 'DFINITY Foundation', 'vote': 0}, {'id': '28', 'name': 'Internet Computer Association', 'vote': 0}, {'id': '4966884161088437903', 'name': 'ICP Maximalist Network', 'vote': 0}, {'id': '5967494994762486275', 'name': 'Arthur’s Neuron (used to be cycle_dao)', 'vote': 0}, {'id': '14231996777861930328', 'name': 'ICDevs.org', 'vote': 0}, {'id': '428687636340283207', 'name': 'CryptoIsGood', 'vote': 0}, {'id': '10843833286193887500', 'name': 'Anvil', 'vote': 0}, {'id': '55674167450360693', 'name': 'ICPL.app', 'vote': 0}, {'id': '7766735497505253681', 'name': ""The Fools' Court"", 'vote': 0}, {'id': '12860062727199510685', 'name': 'ysyms', 'vote': 0}, {'id': '8959053254051540391', 'name': 'The Accumulators’ Neuron', 'vote': 0}, {'id': '6362091663310642824', 'name': 'RawTech Venture', 'vote': 0}, {'id': '8777656085298269769', 'name': 'Paul Young', 'vote': 0}, {'id': '5728549712200490799', 'name': 'ICPMANUAL', 'vote': 0}, {'id': '13538714184009896865', 'name': '8yeargangDAO', 'vote': 0}]","{'no': 0, 'timestamp_seconds': 1663902707, 'total': 41825011828949764, 'yes': 41569598144741124}","{'data_source': {'icp': ['Binance'], 'sdr': 'refinitiv.com'}, 'timestamp_seconds': 1663902600, 'xdr_permyriad_per_icp': 47899}",82277,1663902650,23.0,1000000000,SETTLED,2022-09-23 16:00:00.000000,EXECUTED,,The ICP/XDR conversion rate is set to 4.7899.,TOPIC_EXCHANGE_RATE,2022-09-23 16:03:19.322720,
904,ExecuteNnsFunction,IcpXdrConversionRate,1663946429.0,1663903250,1663903250,0.0,68061,"[{'id': '27', 'name': 'DFINITY Foundation', 'vote': 0}, {'id': '28', 'name': 'Internet Computer Association', 'vote': 0}, {'id': '4966884161088437903', 'name': 'ICP Maximalist Network', 'vote': 0}, {'id': '5967494994762486275', 'name': 'Arthur’s Neuron (used to be cycle_dao)', 'vote': 0}, {'id': '14231996777861930328', 'name': 'ICDevs.org', 'vote': 0}, {'id': '428687636340283207', 'name': 'CryptoIsGood', 'vote': 0}, {'id': '10843833286193887500', 'name': 'Anvil', 'vote': 0}, {'id': '55674167450360693', 'name': 'ICPL.app', 'vote': 0}, {'id': '7766735497505253681', 'name': ""The Fools' Court"", 'vote': 0}, {'id': '12860062727199510685', 'name': 'ysyms', 'vote': 0}, {'id': '8959053254051540391', 'name': 'The Accumulators’ Neuron', 'vote': 0}, {'id': '6362091663310642824', 'name': 'RawTech Venture', 'vote': 0}, {'id': '8777656085298269769', 'name': 'Paul Young', 'vote': 0}, {'id': '5728549712200490799', 'name': 'ICPMANUAL', 'vote': 0}, {'id': '13538714184009896865', 'name': '8yeargangDAO', 'vote': 0}]","{'no': 0, 'timestamp_seconds': 1663903250, 'total': 41825034697124613, 'yes': 41569621177741612}","{'data_source': {'icp': ['Coinbase'], 'sdr': 'refinitiv.com'}, 'timestamp_seconds': 1663903140, 'xdr_permyriad_per_icp': 48070}",82278,1663903229,26.0,1000000000,SETTLED,2022-09-23 16:00:00.000000,EXECUTED,,The ICP/XDR conversion rate is set to 4.807.,TOPIC_EXCHANGE_RATE,2022-09-23 16:03:19.303364,
905,ExecuteNnsFunction,IcpXdrConversionRate,1663947047.0,1663903885,1663903885,0.0,68062,"[{'id': '27', 'name': 'DFINITY Foundation', 'vote': 0}, {'id': '28', 'name': 'Internet Computer Association', 'vote': 0}, {'id': '4966884161088437903', 'name': 'ICP Maximalist Network', 'vote': 0}, {'id': '5967494994762486275', 'name': 'Arthur’s Neuron (used to be cycle_dao)', 'vote': 0}, {'id': '14231996777861930328', 'name': 'ICDevs.org', 'vote': 0}, {'id': '428687636340283207', 'name': 'CryptoIsGood', 'vote': 0}, {'id': '10843833286193887500', 'name': 'Anvil', 'vote': 0}, {'id': '55674167450360693', 'name': 'ICPL.app', 'vote': 0}, {'id': '7766735497505253681', 'name': ""The Fools' Court"", 'vote': 0}, {'id': '12860062727199510685', 'name': 'ysyms', 'vote': 0}, {'id': '8959053254051540391', 'name': 'The Accumulators’ Neuron', 'vote': 0}, {'id': '6362091663310642824', 'name': 'RawTech Venture', 'vote': 0}, {'id': '8777656085298269769', 'name': 'Paul Young', 'vote': 0}, {'id': '5728549712200490799', 'name': 'ICPMANUAL', 'vote': 0}, {'id': '13538714184009896865', 'name': '8yeargangDAO', 'vote': 0}]","{'no': 0, 'timestamp_seconds': 1663903885, 'total': 41825064007697371, 'yes': 41569650664242259}","{'data_source': {'icp': ['Binance'], 'sdr': 'xe.com'}, 'timestamp_seconds': 1663903800, 'xdr_permyriad_per_icp': 48345}",82279,1663903847,25.0,1000000000,SETTLED,2022-09-23 16:00:00.000000,EXECUTED,,The ICP/XDR conversion rate is set to 4.8345.,TOPIC_EXCHANGE_RATE,2022-09-23 16:03:19.283912,
906,ExecuteNnsFunction,IcpXdrConversionRate,1663947725.0,1663904551,1663904551,0.0,68063,"[{'id': '27', 'name': 'DFINITY Foundation', 'vote': 0}, {'id': '28', 'name': 'Internet Computer Association', 'vote': 0}, {'id': '4966884161088437903', 'name': 'ICP Maximalist Network', 'vote': 0}, {'id': '5967494994762486275', 'name': 'Arthur’s Neuron (used to be cycle_dao)', 'vote': 0}, {'id': '14231996777861930328', 'name': 'ICDevs.org', 'vote': 0}, {'id': '428687636340283207', 'name': 'CryptoIsGood', 'vote': 0}, {'id': '10843833286193887500', 'name': 'Anvil', 'vote': 0}, {'id': '55674167450360693', 'name': 'ICPL.app', 'vote': 0}, {'id': '7766735497505253681', 'name': ""The Fools' Court"", 'vote': 0}, {'id': '12860062727199510685', 'name': 'ysyms', 'vote': 0}, {'id': '8959053254051540391', 'name': 'The Accumulators’ Neuron', 'vote': 0}, {'id': '6362091663310642824', 'name': 'RawTech Venture', 'vote': 0}, {'id': '8777656085298269769', 'name': 'Paul Young', 'vote': 0}, {'id': '5728549712200490799', 'name': 'ICPMANUAL', 'vote': 0}, {'id': '13538714184009896865', 'name': '8yeargangDAO', 'vote': 0}]","{'no': 0, 'timestamp_seconds': 1663904551, 'total': 41825090465560914, 'yes': 41569678408509720}","{'data_source': {'icp': ['Gate.io'], 'sdr': 'refinitiv.com'}, 'timestamp_seconds': 1663904400, 'xdr_permyriad_per_icp': 48445}",82280,1663904525,24.0,1000000000,SETTLED,2022-09-23 16:00:00.000000,EXECUTED,,The ICP/XDR conversion rate is set to 4.8445.,TOPIC_EXCHANGE_RATE,2022-09-23 16:03:19.265917,
